source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
lb^value=46-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47.08-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47-5.01 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=47-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=48-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=484-6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=48.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=48.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=48.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=49-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=49.4-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=49.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50-60 lb^fuzzy=approximately	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50-80 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=50.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=51-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=51-14 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5/13/15-259 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5-14.4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=51-4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=51.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=51.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=52-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5/2/14-152.8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=52.2-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=52.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5/28/16-314 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=53-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=53.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=53.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=54-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=54.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=54.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=54.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=54-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5-4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=55-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=55.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=55.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=55.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=55.9-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=56-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=5/6/14-138 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=56-3.01 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=56-5 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=56.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=57-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=57.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=57.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=57.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=57-9.6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=58-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=58.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=58.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=58-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=59-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=59.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=59.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=59-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=60-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=60.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=60.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=60-75 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=60-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=61-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=61.1-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6-11 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=61.2-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6/14-158 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6-14 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=61.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6-1 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=62-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6/22/16-172.4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=62.4-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=62.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6/29/2012-159 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=63-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=63-5.01 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=63.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=63.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=63.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=64-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=64.6-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=64-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=64.9-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6-4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=65-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=65.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=65.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=65-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=66-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=66-14.4 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=6-6.1 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=67-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=67.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=67-8 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=68-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=69-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=69.41-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=70-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=70.1-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=70.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-0.5 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=70-6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=70-75 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=71-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-11 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=72-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=72.4-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7/29/16-320 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=73-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-3.7 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=74.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=75-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=75.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=75-6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=75-77 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=75.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=76-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=76.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=76-9.01 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=77-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7/7/11-193 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=77.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-7 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=79-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=79.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=7-9 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=80-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=80.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=8-11.9 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=8/18/14-188 status-lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=8;20;8-259 status-lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=82-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=82.3-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=82.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=82-9 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=8-2 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=83-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=83.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=83-9.6 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=85-90 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=86-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=87-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=87.2-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=88-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=88-92 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=89-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=8-9 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=90-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=9-10 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=9-11 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=91.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=92-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=92.2-1/11/15 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=93.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=93.5-94 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=93-98 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=94-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=9/4/14-235 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=95-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=95-100 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=95.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=96-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=96-11.2 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=97-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=97-11.2 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=97.5-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=98-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=98.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=99-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=99-100 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=99.7-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=99.8-0 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=fairly stable-240 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=high school-25 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
lb^value=stable-183.75 lb	0	JNJ_UNITS	pound (US)	8739	UCUM	1970-01-01	2099-12-31	
L/cmH2O	0	JNJ_UNITS	L/cmH2O	710215	UCUM	2023-01-20	2099-12-31	
L/cm[H2O]	0	JNJ_UNITS	L/cm[H2O]	710215	UCUM	2023-01-20	2099-12-31	
[lcwt_av]	0	JNJ_UNITS	[lcwt_av]	9347	UCUM	2023-01-20	2099-12-31	
L/day	0	JNJ_UNITS	Liters per Day	0	None	1970-01-01	2023-01-20	D
L/day	0	JNJ_UNITS	Liters per Day	8857	UCUM	2023-01-20	2099-12-31	
le/ul	0	JNJ_UNITS	le/ul	8784	UCUM	1970-01-01	2099-12-31	
leu/l	0	JNJ_UNITS	leu/l	44777569	UCUM	1970-01-01	2099-12-31	
leu/mcl	0	JNJ_UNITS	leu/mcl	8784	UCUM	1970-01-01	2099-12-31	
Level	0	JNJ_UNITS	Level	0	None	1970-01-01	2099-12-31	
{LFU}	0	JNJ_UNITS	{LFU}	45744814	UCUM	2023-01-20	2099-12-31	
l^fuzzy=<	0	JNJ_UNITS	l^fuzzy=<	0	None	1970-01-01	2099-12-31	
lg({cells})/mL	0	JNJ_UNITS	lg({cells})/mL	44777605	UCUM	2023-01-20	2099-12-31	
lg({copies})/mL	0	JNJ_UNITS	lg({copies})/mL	8873	UCUM	2023-01-20	2099-12-31	
lg([iU])/mL	0	JNJ_UNITS	lg([iU])/mL	9084	UCUM	2023-01-20	2099-12-31	
lg({reduction})	0	JNJ_UNITS	lg({reduction})	8623	UCUM	2023-01-20	2099-12-31	
lg([U])/mL	0	JNJ_UNITS	lg([U])/mL	9348	UCUM	2023-01-20	2099-12-31	
L/h	0	JNJ_UNITS	Liter per Hour	44777603	UCUM	1970-01-01	2099-12-31	
light d/wk	0	JNJ_UNITS	light d/wk	8621	UCUM	2023-01-20	2099-12-31	
light-year	0	JNJ_UNITS	light-year	9355	UCUM	2023-01-20	2099-12-31	
[ligne]	0	JNJ_UNITS	[ligne]	9349	UCUM	2023-01-20	2099-12-31	
ligne french line	0	JNJ_UNITS	ligne french line	9349	UCUM	2023-01-20	2099-12-31	
limit of flocculation unit	0	JNJ_UNITS	limit of flocculation unit	45744814	UCUM	2023-01-20	2099-12-31	
line	0	JNJ_UNITS	line	9352	UCUM	2023-01-20	2099-12-31	
link for Gunter's chain (British)	0	JNJ_UNITS	link for Gunter's chain (British)	9350	UCUM	2023-01-20	2099-12-31	
link for Gunter's chain (US)	0	JNJ_UNITS	link for Gunter's chain (US)	9351	UCUM	2023-01-20	2099-12-31	
link for Ramden's chain	0	JNJ_UNITS	link for Ramden's chain	9398	UCUM	2023-01-20	2099-12-31	
liter	0	JNJ_UNITS	liter	8519	UCUM	2023-01-20	2099-12-31	
Liter	0	JNJ_UNITS	Liter	8519	UCUM	2023-01-20	2099-12-31	
liter per 24 hours	0	JNJ_UNITS	liter per 24 hours	8857	UCUM	2023-01-20	2099-12-31	
liter per centimeter of water column	0	JNJ_UNITS	liter per centimeter of water column	710215	UCUM	2023-01-20	2099-12-31	
liter per hour	0	JNJ_UNITS	liter per hour	44777603	UCUM	2023-01-20	2099-12-31	
liter per kilogram	0	JNJ_UNITS	liter per kilogram	9542	UCUM	2023-01-20	2099-12-31	
liter per kilopascal	0	JNJ_UNITS	liter per kilopascal	710216	UCUM	2023-01-20	2099-12-31	
liter per liter	0	JNJ_UNITS	liter per liter	44777604	UCUM	2023-01-20	2099-12-31	
liter per minute	0	JNJ_UNITS	liter per minute	8698	UCUM	2023-01-20	2099-12-31	
Liter per minute per meter squared	0	JNJ_UNITS	Liter per minute per meter squared	32710	UCUM	2023-01-20	2099-12-31	
liter per minute per square meter	0	JNJ_UNITS	liter per minute per square meter	32710	UCUM	2023-01-20	2099-12-31	
liter per second	0	JNJ_UNITS	liter per second	32700	UCUM	2023-01-20	2099-12-31	
liter per square meter	0	JNJ_UNITS	liter per square meter	32963	UCUM	2023-01-20	2099-12-31	
liters/minute	0	JNJ_UNITS	liters/minute	8698	UCUM	2023-01-20	2099-12-31	
liter-square second per second	0	JNJ_UNITS	liter-square second per second	9541	UCUM	2023-01-20	2099-12-31	
liter [volume]	0	JNJ_UNITS	liter [volume]	8519	UCUM	2023-01-20	2099-12-31	
litre	0	JNJ_UNITS	litre	8519	UCUM	2023-01-20	2099-12-31	
Litres	0	JNJ_UNITS	Litres	8519	UCUM	2023-01-20	2099-12-31	
litres/min	0	JNJ_UNITS	litres/min	8698	UCUM	2023-01-20	2099-12-31	
litres/minute	0	JNJ_UNITS	litres/minute	8698	UCUM	2023-01-20	2099-12-31	
litres per min	0	JNJ_UNITS	litres per min	8698	UCUM	2023-01-20	2099-12-31	
[LIV]	0	JNJ_UNITS	[LIV]	44777565	UCUM	2023-01-20	2099-12-31	
[lk_br]	0	JNJ_UNITS	[lk_br]	9350	UCUM	2023-01-20	2099-12-31	
L/kg	0	JNJ_UNITS	Liters per Kilogram	9542	UCUM	1970-01-01	2099-12-31	
L/kg body weight	0	JNJ_UNITS	L/kg body weight	9542	UCUM	2023-01-20	2099-12-31	
L/kPa	0	JNJ_UNITS	L/kPa	710216	UCUM	2023-01-20	2099-12-31	
[lk_us]	0	JNJ_UNITS	[lk_us]	9351	UCUM	2023-01-20	2099-12-31	
l/l.	0	JNJ_UNITS	l/l.	44777604	UCUM	2023-01-20	2099-12-31	
L/L	0	JNJ_UNITS	Liters per Liter	0	None	1970-01-01	2023-01-20	D
L/L	0	JNJ_UNITS	Liters per Liter	44777604	UCUM	2023-01-20	2099-12-31	
lm	0	JNJ_UNITS	lm	9543	UCUM	2023-01-20	2099-12-31	
L/M	0	JNJ_UNITS	L/M	8698	UCUM	2023-01-20	2099-12-31	
L/m2	0	JNJ_UNITS	L/m2	32963	UCUM	2023-01-20	2099-12-31	
Lmb	0	JNJ_UNITS	Lmb	9544	UCUM	2023-01-20	2099-12-31	
L/min	0	JNJ_UNITS	Liters per Minute	0	None	1970-01-01	2023-01-20	D
L/min	0	JNJ_UNITS	Liters per Minute	8698	UCUM	2023-01-20	2099-12-31	
L/min/m2	0	JNJ_UNITS	Liter per Minute per Square Meter	0	None	1970-01-01	2023-01-20	D
L/min/m2	0	JNJ_UNITS	Liter per Minute per Square Meter	32710	UCUM	2023-01-20	2099-12-31	
l/minute	0	JNJ_UNITS	l/minute	8698	UCUM	2023-01-20	2099-12-31	
[lne]	0	JNJ_UNITS	[lne]	9352	UCUM	2023-01-20	2099-12-31	
Log10 international units per milliliter	0	JNJ_UNITS	Log10 international units per milliliter	9084	UCUM	2023-01-20	2099-12-31	
[{log10}]'[iU]/mL	0	JNJ_UNITS	[{log10}]'[iU]/mL	9084	UCUM	2023-01-20	2099-12-31	
log10 unit per milliliter	0	JNJ_UNITS	log10 unit per milliliter	9348	UCUM	2023-01-20	2099-12-31	
log cells per milliliter	0	JNJ_UNITS	log cells per milliliter	44777605	UCUM	2023-01-20	2099-12-31	
{Log_copies}/mL	0	JNJ_UNITS	Log Copies per Milliliter	8873	UCUM	1970-01-01	2099-12-31	
Log copies/mL	0	JNJ_UNITS	Log copies/mL	8873	UCUM	2023-01-20	2099-12-31	
log copies per milliliter	0	JNJ_UNITS	log copies per milliliter	8873	UCUM	2023-01-20	2099-12-31	
log international unit per milliliter	0	JNJ_UNITS	log international unit per milliliter	9084	UCUM	2023-01-20	2099-12-31	
{Log_IU}	0	JNJ_UNITS	Log International Unit	0	None	1970-01-01	2099-12-31	
{Log_IU}/mL	0	JNJ_UNITS	Log International Unit per Milliliter	9084	UCUM	1970-01-01	2099-12-31	
LogIU/mL	0	JNJ_UNITS	LogIU/mL	9084	UCUM	2023-01-20	2099-12-31	
log reduction	0	JNJ_UNITS	log reduction	8623	UCUM	2023-01-20	2099-12-31	
